timestamp,odometer_miles,speed_mph,latitude,longitude,status
2025-05-07T20:45:26.509087,7323.639669,,37.803426,-121.338779,awake
2025-05-07T20:46:26.872099,7323.639669,,37.803426,-121.338779,awake
2025-05-07T20:47:28.609730,7323.639669,,37.803426,-121.338779,awake
2025-05-07T20:48:28.988259,7323.639669,,37.803426,-121.338779,awake
2025-05-07T20:49:29.407645,7323.639669,,37.803426,-121.338779,awake
2025-05-07T20:50:29.872488,7323.639669,,37.803426,-121.338779,awake
2025-05-07T20:51:30.660538,7323.639669,,37.803426,-121.338779,awake
2025-05-07T20:52:31.262225,7323.639669,,37.803426,-121.338779,awake
2025-05-07T20:53:31.912445,7323.639669,,37.803426,-121.338779,awake
2025-05-07T20:55:42.347544,7323.639669,,37.803426,-121.338779,awake
2025-05-07T20:56:43.228650,7323.639669,,37.803426,-121.338779,awake
2025-05-07T20:57:43.620069,7323.639669,,37.803426,-121.338779,awake
2025-05-07T20:58:44.097312,7323.639669,,37.803426,-121.338779,awake
2025-05-07T20:59:44.441634,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:00:44.955376,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:01:45.351746,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:02:45.893476,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:03:46.278747,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:04:46.610063,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:05:47.094934,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:06:47.536045,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:07:48.041729,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:08:48.333506,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:09:49.151880,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:10:49.543281,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:11:49.877775,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:12:50.349154,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:13:51.186754,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:14:52.156690,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:15:52.507130,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:16:52.849908,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:17:54.048867,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:18:54.804048,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:19:55.432195,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:20:56.130934,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:21:56.469627,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:22:56.935077,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:23:59.645847,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:24:59.967227,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:26:00.261876,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:27:00.695969,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:28:01.566221,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:29:01.882660,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:30:02.338182,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:31:02.973386,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:32:03.348781,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:33:04.019236,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:34:04.356935,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:35:04.662819,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:36:05.044208,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:37:05.397577,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:38:06.010289,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:39:07.144597,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:40:07.957859,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:41:08.311521,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:42:08.766633,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:43:09.478295,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:44:10.158676,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:45:10.468367,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:46:10.849086,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:47:11.366690,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:48:11.733289,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:49:12.388103,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:50:12.691065,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:51:13.332124,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:52:13.692612,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:53:14.162788,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:54:14.662754,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:55:15.598656,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:56:16.191749,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:57:16.525891,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:58:16.930156,7323.639669,,37.803426,-121.338779,awake
2025-05-07T21:59:17.377813,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:00:17.801443,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:01:18.254814,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:02:18.537732,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:03:18.844318,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:04:19.202281,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:05:19.521321,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:06:19.886579,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:07:20.179670,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:08:20.512717,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:09:20.890708,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:10:21.332748,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:11:21.713168,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:12:22.065254,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:13:22.404093,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:14:22.769146,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:15:23.110635,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:16:23.416663,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:17:23.724948,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:18:24.023532,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:19:24.333551,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:20:25.071632,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:21:25.441779,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:22:26.122093,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:23:26.612562,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:24:27.094514,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:25:27.890648,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:26:28.448495,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:27:28.898263,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:28:29.362314,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:29:29.751144,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:30:30.261248,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:31:30.894488,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:32:31.349748,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:33:31.995304,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:34:32.473009,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:35:32.864713,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:36:33.242497,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:37:34.095708,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:38:34.572632,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:39:35.024856,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:40:35.582993,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:41:36.310913,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:42:36.766966,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:43:37.228651,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:44:37.709655,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:45:38.097635,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:46:38.564585,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:47:38.972293,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:48:39.401931,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:49:39.980065,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:50:40.769303,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:51:41.385988,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:52:42.290233,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:53:42.619004,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:54:43.243673,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:55:43.611686,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:56:43.935067,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:57:44.413586,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:58:45.342880,7323.639669,,37.803426,-121.338779,awake
2025-05-07T22:59:45.731127,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:00:46.318923,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:01:47.311086,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:03:58.060188,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:04:58.595656,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:05:59.269237,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:06:59.625337,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:08:00.117756,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:09:00.570469,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:10:00.942218,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:11:01.305507,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:12:01.728614,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:13:02.063055,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:14:02.907239,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:15:03.298258,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:16:03.753111,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:17:04.238110,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:18:04.645314,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:19:05.089212,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:20:05.979908,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:21:06.362672,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:22:06.841788,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:23:07.404854,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:24:07.866355,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:25:08.371767,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:26:08.695373,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:27:09.618920,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:28:10.280869,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:29:11.088669,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:30:11.429209,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:31:12.024893,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:32:12.753690,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:33:13.126947,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:34:14.015541,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:35:14.588255,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:36:15.399973,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:37:15.933995,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:38:17.116981,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:39:18.328943,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:40:19.256631,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:41:19.931163,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:42:20.807345,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:43:21.439289,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:44:21.917258,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:45:22.638521,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:46:23.098741,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:47:23.609808,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:48:23.992888,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:49:24.869520,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:50:25.224058,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:51:25.726428,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:52:26.602397,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:53:27.345866,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:54:28.685622,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:55:29.017342,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:56:29.325956,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:57:29.638650,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:58:30.028518,7323.639669,,37.803426,-121.338779,awake
2025-05-07T23:59:30.307000,7323.639669,,37.803426,-121.338779,awake
2025-05-08T00:00:50.193605,7323.639669,,37.803426,-121.338779,awake
2025-05-08T00:01:50.497823,7323.639669,,37.803426,-121.338779,awake
2025-05-08T00:02:50.930492,7323.639669,,37.803426,-121.338779,awake
2025-05-08T00:03:51.244542,7323.639669,,37.803426,-121.338779,awake
2025-05-08T00:04:51.570341,7323.639669,,37.803426,-121.338779,awake
2025-05-08T00:05:51.909906,7323.639669,,37.803426,-121.338779,awake
2025-05-08T00:06:52.356255,7323.639669,,37.803426,-121.338779,awake
2025-05-08T00:07:52.791346,7323.746545,18,37.803112,-121.337078,awake
2025-05-08T00:08:53.321165,7324.071522,18,37.80401,-121.340259,awake
2025-05-08T00:09:53.863649,7324.650019,52,37.8096,-121.34785,awake
2025-05-08T00:10:54.186658,7325.511239,44,37.812063,-121.359143,awake
2025-05-08T00:11:54.616651,7325.975404,54,37.807381,-121.360033,awake
2025-05-08T00:12:54.918166,7326.728506,42,37.799707,-121.36933,awake
2025-05-08T00:13:55.345171,7327.444947,46,37.790693,-121.375519,awake
2025-05-08T00:14:55.796166,7328.270128,61,37.779392,-121.379752,awake
2025-05-08T00:15:56.393163,7328.924431,45,37.771591,-121.385868,awake
2025-05-08T00:16:56.798589,7329.742777,60,37.768871,-121.397728,awake
2025-05-08T00:17:57.342105,7330.651843,24,37.768841,-121.414315,awake
2025-05-08T00:18:57.633612,7331.0489,50,37.764295,-121.416675,awake
2025-05-08T00:19:58.011260,7332.079755,78,37.763039,-121.435125,awake
2025-05-08T00:20:58.368436,7333.264709,66,37.757376,-121.455451,awake
2025-05-08T00:21:58.797219,7334.471412,84,37.749476,-121.474748,awake
2025-05-08T00:22:59.270777,7335.800525,84,37.740955,-121.496869,awake
2025-05-08T00:23:59.872586,7337.004743,71,37.741683,-121.518271,awake
2025-05-08T00:25:00.294797,7338.197776,71,37.743069,-121.540274,awake
2025-05-08T00:26:00.661419,7339.357876,63,37.742859,-121.561272,awake
2025-05-08T00:27:01.237266,7340.532889,66,37.740999,-121.582551,awake
2025-05-08T00:28:01.856404,7341.797379,69,37.738107,-121.604958,awake
2025-05-08T00:29:02.343062,7342.785359,67,37.73547,-121.622923,awake
2025-05-08T00:30:02.673747,7343.878973,61,37.726913,-121.638507,awake
2025-05-08T00:31:03.104324,7344.911692,63,37.721396,-121.655717,awake
2025-05-08T00:32:03.550090,7346.070549,76,37.721181,-121.674928,awake
2025-05-08T00:33:03.895506,7347.425138,85,37.718517,-121.698598,awake
2025-05-08T00:34:04.403720,7348.784698,76,37.710206,-121.721307,awake
2025-05-08T00:35:04.790218,7350.07218,74,37.702452,-121.742449,awake
2025-05-08T00:36:05.090631,7351.369603,83,37.702248,-121.766063,awake
2025-05-08T00:37:05.670218,7352.698716,79,37.699906,-121.789946,awake
2025-05-08T00:38:06.040044,7353.970041,78,37.701034,-121.81293,awake
2025-05-08T00:39:06.720956,7355.286106,73,37.701231,-121.836499,awake
2025-05-08T00:40:07.311831,7356.500265,76,37.701431,-121.858999,awake
2025-05-08T00:41:08.110098,7357.728716,69,37.701641,-121.881305,awake
2025-05-08T00:42:08.664245,7358.845941,65,37.701845,-121.901607,awake
2025-05-08T00:43:09.200741,7360.038974,76,37.700932,-121.923253,awake
2025-05-08T00:44:09.659202,7360.785862,33,37.698421,-121.93605,awake
2025-05-08T00:45:10.071316,7361.302843,34,37.698481,-121.945422,awake
2025-05-08T00:46:10.778569,7362.018041,59,37.698472,-121.958661,awake
2025-05-08T00:47:11.073797,7362.956933,58,37.698103,-121.975505,awake
2025-05-08T00:48:11.660845,7364.099014,74,37.70282,-121.995365,awake
2025-05-08T00:49:12.068430,7365.3256,71,37.702711,-122.017465,awake
2025-05-08T00:50:12.797087,7366.557158,73,37.701029,-122.03861,awake
2025-05-08T00:51:13.301964,7367.75454,74,37.69389,-122.057182,awake
2025-05-08T00:52:14.034924,7369.003497,77,37.690846,-122.079006,awake
2025-05-08T00:53:14.430505,7370.118858,48,37.690041,-122.09933,awake
2025-05-08T00:54:14.901277,7371.064585,40,37.689216,-122.116111,awake
2025-05-08T00:55:15.209503,7371.825143,19,37.691128,-122.129718,awake
2025-05-08T00:56:15.636321,7372.109731,22,37.689105,-122.133692,awake
2025-05-08T00:57:16.122970,7372.499331,27,37.684837,-122.12983,awake
2025-05-08T00:58:16.605486,7372.833007,19,37.681752,-122.125246,awake
2025-05-08T00:59:17.057616,7373.17849,29,37.678502,-122.12055,awake
2025-05-08T01:00:17.405973,7373.539507,20,37.675049,-122.115574,awake
2025-05-08T01:01:18.015338,7373.801725,20,37.672479,-122.112056,awake
2025-05-08T01:02:18.958206,7374.066429,11,37.669311,-122.109615,awake
2025-05-08T01:03:19.291940,7374.495175,43,37.663498,-122.106041,awake
2025-05-08T01:04:19.604128,7375.141402,41,37.655146,-122.100838,awake
2025-05-08T01:05:20.153914,7375.708713,33,37.647906,-122.09616,awake
2025-05-08T01:06:20.774415,7376.13311,1,37.64277,-122.092512,awake
2025-05-08T01:07:21.112855,7376.381659,18,37.639561,-122.090196,awake
2025-05-08T01:08:22.081060,7376.830289,31,37.63383,-122.086121,awake
2025-05-08T01:09:22.452094,7377.231073,19,37.628846,-122.082564,awake
2025-05-08T01:10:22.856857,7377.525603,14,37.625276,-122.080016,awake
2025-05-08T01:11:24.010045,7377.88662,38,37.620514,-122.076618,awake
2025-05-08T01:12:25.460151,7378.470087,36,37.613199,-122.071398,awake
2025-05-08T01:13:25.855562,7379.131226,2,37.605715,-122.06797,awake
2025-05-08T01:14:26.843440,7379.44129,33,37.601949,-122.069914,awake
2025-05-08T01:15:28.415458,7379.630809,0,37.599391,-122.070606,awake
2025-05-08T01:16:28.806707,7379.652557,13,37.599139,-122.070304,awake
2025-05-08T01:17:29.170342,7379.723393,8,37.598913,-122.07012,awake
2025-05-08T01:18:29.580267,7379.926581,15,37.600479,-122.067967,awake
2025-05-08T01:19:30.136334,7380.003631,,37.601031,-122.068716,awake
2025-05-08T01:20:30.478165,7380.003631,,37.601031,-122.068716,awake
2025-05-08T01:21:31.087110,7380.003631,,37.601031,-122.068716,awake
2025-05-08T01:22:32.202996,7380.003631,,37.601031,-122.068716,awake
2025-05-08T01:23:32.651296,7380.003631,,37.601031,-122.068716,awake
2025-05-08T01:24:33.223473,7380.006738,2,37.601002,-122.068728,awake
2025-05-08T01:25:33.535785,7380.095594,0,37.601333,-122.06983,awake
2025-05-08T01:26:34.036172,7380.608226,41,37.596548,-122.074663,awake
2025-05-08T01:27:34.373070,7381.047535,18,37.592056,-122.077794,awake
2025-05-08T01:28:35.036714,7381.237053,1,37.591713,-122.080751,awake
2025-05-08T01:29:35.822911,7381.237675,0,37.591713,-122.080755,awake
2025-05-08T01:30:36.235370,7381.555195,14,37.589405,-122.082981,awake
2025-05-08T01:31:36.700057,7381.647158,1,37.589232,-122.084114,awake
2025-05-08T01:32:37.894448,7381.654615,,37.58914,-122.084052,awake
2025-05-08T01:33:38.350795,7381.684441,0,37.588931,-122.083884,awake
2025-05-08T01:34:39.269923,7381.705567,0,37.589092,-122.083787,awake
2025-05-08T01:35:39.625008,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:36:40.060968,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:37:40.695831,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:38:41.377659,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:39:42.175054,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:40:42.675376,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:41:43.384460,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:42:43.934527,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:43:44.636103,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:44:45.130942,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:45:45.567230,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:46:45.969327,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:47:46.571877,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:48:47.164702,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:49:47.653730,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:50:48.049208,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:51:48.857078,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:52:49.610056,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:53:49.912308,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:54:50.546062,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:55:51.057930,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:56:51.541362,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:57:51.943452,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:58:52.862490,7381.705567,,37.589092,-122.083787,awake
2025-05-08T01:59:53.245938,7381.705567,,37.589092,-122.083787,awake
2025-05-08T02:00:53.688890,7381.705567,,37.589092,-122.083787,awake
2025-05-08T02:01:54.737457,7381.705567,,37.589092,-122.083787,awake
2025-05-08T02:02:55.374069,7381.705567,,37.589092,-122.083787,awake
2025-05-08T02:03:55.936753,7381.705567,,37.589092,-122.083787,awake
2025-05-08T02:04:56.673829,7381.705567,,37.589092,-122.083787,awake
2025-05-08T02:05:57.136683,7381.705567,,37.589092,-122.083787,awake
2025-05-08T02:06:57.625380,7381.705567,,37.589092,-122.083787,awake
2025-05-08T02:07:58.422054,7381.705567,,37.589092,-122.083787,awake
2025-05-08T02:08:58.977913,7381.705567,,37.589092,-122.083787,awake
2025-05-08T02:09:59.410538,7381.705567,,37.589092,-122.083787,awake
2025-05-08T02:10:59.866454,7381.705567,,37.589092,-122.083787,awake
2025-05-08T02:12:00.432475,7381.705567,,37.589092,-122.083787,awake
2025-05-08T02:13:00.836919,7381.705567,,37.589092,-122.083787,awake
